"Source","InstalledOn","HotFixID","Description","InstalledBy"
"Server69","8/22/2020 12:00:00 AM","MSKB8110184","Security Update","NT AUTHORITY\SYSTEM"
"Server70","8/22/2020 12:00:00 AM","MSKB8873899","Update","NT AUTHORITY\SYSTEM"
"Server70","8/22/2020 12:00:00 AM","MSKB6144724","Security Update","NT AUTHORITY\SYSTEM"
"Server70","8/22/2020 12:00:00 AM","MSKB3308324","Update","NT AUTHORITY\SYSTEM"
"Server70","8/22/2020 12:00:00 AM","MSKB9859247","Update","NT AUTHORITY\SYSTEM"
"Server71","8/22/2020 12:00:00 AM","MSKB4924163","Update","NT AUTHORITY\SYSTEM"
"Server71","8/22/2020 12:00:00 AM","MSKB3996963","Update","NT AUTHORITY\SYSTEM"
"Server71","8/22/2020 12:00:00 AM","MSKB6879364","Update","NT AUTHORITY\SYSTEM"
"Server73","8/22/2020 12:00:00 AM","MSKB2558732","Security Update","NT AUTHORITY\SYSTEM"
"Server73","8/22/2020 12:00:00 AM","MSKB6193467","Update","NT AUTHORITY\SYSTEM"
"Server73","8/22/2020 12:00:00 AM","MSKB4861565","Update","NT AUTHORITY\SYSTEM"
"Server73","8/22/2020 12:00:00 AM","MSKB4075499","Security Update","NT AUTHORITY\SYSTEM"
"Server75","8/22/2020 12:00:00 AM","MSKB2383648","Update","NT AUTHORITY\SYSTEM"
"Server75","8/22/2020 12:00:00 AM","MSKB2901941","Update","NT AUTHORITY\SYSTEM"
"Server75","8/22/2020 12:00:00 AM","MSKB5535129","Security Update","NT AUTHORITY\SYSTEM"
"Server76","8/22/2020 12:00:00 AM","MSKB1135301","Security Update","NT AUTHORITY\SYSTEM"
"Server77","8/22/2020 12:00:00 AM","MSKB4571429","Update","NT AUTHORITY\SYSTEM"
"Server77","8/22/2020 12:00:00 AM","MSKB7238473","Update","NT AUTHORITY\SYSTEM"
"Server80","8/22/2020 12:00:00 AM","MSKB9464397","Update","NT AUTHORITY\SYSTEM"
"Server80","8/22/2020 12:00:00 AM","MSKB8946067","Update","NT AUTHORITY\SYSTEM"
"Server80","8/22/2020 12:00:00 AM","MSKB7309853","Update","NT AUTHORITY\SYSTEM"
"Server80","8/22/2020 12:00:00 AM","MSKB5175662","Update","NT AUTHORITY\SYSTEM"
"Server81","8/22/2020 12:00:00 AM","MSKB1221494","Update","NT AUTHORITY\SYSTEM"
"Server81","8/22/2020 12:00:00 AM","MSKB5043914","Update","NT AUTHORITY\SYSTEM"
"Server81","8/22/2020 12:00:00 AM","MSKB5283721","Security Update","NT AUTHORITY\SYSTEM"
"Server82","8/22/2020 12:00:00 AM","MSKB9931721","Update","NT AUTHORITY\SYSTEM"
"Server83","8/22/2020 12:00:00 AM","MSKB3141565","Security Update","NT AUTHORITY\SYSTEM"
"Server83","8/22/2020 12:00:00 AM","MSKB3369364","Update","NT AUTHORITY\SYSTEM"
"Server83","8/22/2020 12:00:00 AM","MSKB5458047","Security Update","NT AUTHORITY\SYSTEM"
"Server84","8/22/2020 12:00:00 AM","MSKB2269699","Update","NT AUTHORITY\SYSTEM"
"Server85","8/22/2020 12:00:00 AM","MSKB9559172","Update","NT AUTHORITY\SYSTEM"
"Server85","8/22/2020 12:00:00 AM","MSKB5721708","Security Update","NT AUTHORITY\SYSTEM"
"Server88","8/22/2020 12:00:00 AM","MSKB2802110","Security Update","NT AUTHORITY\SYSTEM"
"Server88","8/22/2020 12:00:00 AM","MSKB4431434","Security Update","NT AUTHORITY\SYSTEM"
"Server88","8/22/2020 12:00:00 AM","MSKB4867083","Security Update","NT AUTHORITY\SYSTEM"
"Server90","8/22/2020 12:00:00 AM","MSKB1627410","Update","NT AUTHORITY\SYSTEM"
"Server90","8/22/2020 12:00:00 AM","MSKB9479125","Security Update","NT AUTHORITY\SYSTEM"
"Server90","8/22/2020 12:00:00 AM","MSKB3854602","Update","NT AUTHORITY\SYSTEM"
"Server92","8/22/2020 12:00:00 AM","MSKB7378175","Update","NT AUTHORITY\SYSTEM"
"Server92","8/22/2020 12:00:00 AM","MSKB9701599","Update","NT AUTHORITY\SYSTEM"
"Server92","8/22/2020 12:00:00 AM","MSKB2462624","Security Update","NT AUTHORITY\SYSTEM"
"Server93","8/22/2020 12:00:00 AM","MSKB7267589","Security Update","NT AUTHORITY\SYSTEM"
"Server93","8/22/2020 12:00:00 AM","MSKB4029866","Update","NT AUTHORITY\SYSTEM"
"Server93","8/22/2020 12:00:00 AM","MSKB7344125","Security Update","NT AUTHORITY\SYSTEM"
"Server94","8/22/2020 12:00:00 AM","MSKB5863263","Update","NT AUTHORITY\SYSTEM"
"Server94","8/22/2020 12:00:00 AM","MSKB7517974","Update","NT AUTHORITY\SYSTEM"
"Server94","8/22/2020 12:00:00 AM","MSKB4502348","Update","NT AUTHORITY\SYSTEM"
"Server94","8/22/2020 12:00:00 AM","MSKB7959007","Update","NT AUTHORITY\SYSTEM"
"Server95","8/22/2020 12:00:00 AM","MSKB9825713","Update","NT AUTHORITY\SYSTEM"
"Server95","8/22/2020 12:00:00 AM","MSKB8780142","Security Update","NT AUTHORITY\SYSTEM"
"Server95","8/22/2020 12:00:00 AM","MSKB3592532","Update","NT AUTHORITY\SYSTEM"
"Server95","8/22/2020 12:00:00 AM","MSKB6664788","Security Update","NT AUTHORITY\SYSTEM"
"Server96","8/22/2020 12:00:00 AM","MSKB2437309","Update","NT AUTHORITY\SYSTEM"
"Server96","8/22/2020 12:00:00 AM","MSKB9202590","Security Update","NT AUTHORITY\SYSTEM"
"Server96","8/22/2020 12:00:00 AM","MSKB3968418","Security Update","NT AUTHORITY\SYSTEM"
"Server96","8/22/2020 12:00:00 AM","MSKB7406500","Security Update","NT AUTHORITY\SYSTEM"
"Server97","8/22/2020 12:00:00 AM","MSKB9043796","Update","NT AUTHORITY\SYSTEM"
"Server99","8/22/2020 12:00:00 AM","MSKB2829975","Security Update","NT AUTHORITY\SYSTEM"
"Server99","8/22/2020 12:00:00 AM","MSKB5492461","Security Update","NT AUTHORITY\SYSTEM"
"Server99","8/22/2020 12:00:00 AM","MSKB3645288","Update","NT AUTHORITY\SYSTEM"
"Server1","8/29/2020 12:00:00 AM","MSKB4790170","Security Update","NT AUTHORITY\SYSTEM"
"Server1","8/29/2020 12:00:00 AM","MSKB3163613","Update","NT AUTHORITY\SYSTEM"
"Server1","8/29/2020 12:00:00 AM","MSKB5451191","Update","NT AUTHORITY\SYSTEM"
"Server2","8/29/2020 12:00:00 AM","MSKB8973459","Security Update","NT AUTHORITY\SYSTEM"
"Server2","8/29/2020 12:00:00 AM","MSKB3611701","Security Update","NT AUTHORITY\SYSTEM"
"Server2","8/29/2020 12:00:00 AM","MSKB1039467","Security Update","NT AUTHORITY\SYSTEM"
"Server3","8/29/2020 12:00:00 AM","MSKB9435931","Security Update","NT AUTHORITY\SYSTEM"
"Server4","8/29/2020 12:00:00 AM","MSKB1043138","Security Update","NT AUTHORITY\SYSTEM"
"Server4","8/29/2020 12:00:00 AM","MSKB5828184","Update","NT AUTHORITY\SYSTEM"
"Server4","8/29/2020 12:00:00 AM","MSKB8894064","Update","NT AUTHORITY\SYSTEM"
"Server4","8/29/2020 12:00:00 AM","MSKB5395968","Update","NT AUTHORITY\SYSTEM"
"Server6","8/29/2020 12:00:00 AM","MSKB6413024","Security Update","NT AUTHORITY\SYSTEM"
"Server6","8/29/2020 12:00:00 AM","MSKB2410329","Security Update","NT AUTHORITY\SYSTEM"
"Server6","8/29/2020 12:00:00 AM","MSKB5775162","Security Update","NT AUTHORITY\SYSTEM"
"Server6","8/29/2020 12:00:00 AM","MSKB4313764","Update","NT AUTHORITY\SYSTEM"
"Server7","8/29/2020 12:00:00 AM","MSKB8328744","Update","NT AUTHORITY\SYSTEM"
"Server7","8/29/2020 12:00:00 AM","MSKB3284562","Security Update","NT AUTHORITY\SYSTEM"
"Server7","8/29/2020 12:00:00 AM","MSKB3660512","Security Update","NT AUTHORITY\SYSTEM"
"Server9","8/29/2020 12:00:00 AM","MSKB7969279","Security Update","NT AUTHORITY\SYSTEM"
"Server9","8/29/2020 12:00:00 AM","MSKB5623679","Security Update","NT AUTHORITY\SYSTEM"
"Server9","8/29/2020 12:00:00 AM","MSKB9585401","Update","NT AUTHORITY\SYSTEM"
"Server9","8/29/2020 12:00:00 AM","MSKB8335572","Security Update","NT AUTHORITY\SYSTEM"
"Server10","8/29/2020 12:00:00 AM","MSKB7560979","Update","NT AUTHORITY\SYSTEM"
"Server10","8/29/2020 12:00:00 AM","MSKB3778479","Update","NT AUTHORITY\SYSTEM"
"Server10","8/29/2020 12:00:00 AM","MSKB9312980","Security Update","NT AUTHORITY\SYSTEM"
"Server10","8/29/2020 12:00:00 AM","MSKB5254597","Security Update","NT AUTHORITY\SYSTEM"
"Server14","8/29/2020 12:00:00 AM","MSKB9719822","Security Update","NT AUTHORITY\SYSTEM"
"Server14","8/29/2020 12:00:00 AM","MSKB1030002","Update","NT AUTHORITY\SYSTEM"
"Server14","8/29/2020 12:00:00 AM","MSKB4998003","Update","NT AUTHORITY\SYSTEM"
"Server15","8/29/2020 12:00:00 AM","MSKB8545819","Update","NT AUTHORITY\SYSTEM"
"Server16","8/29/2020 12:00:00 AM","MSKB3184334","Update","NT AUTHORITY\SYSTEM"
"Server16","8/29/2020 12:00:00 AM","MSKB7323311","Update","NT AUTHORITY\SYSTEM"
"Server16","8/29/2020 12:00:00 AM","MSKB5077840","Security Update","NT AUTHORITY\SYSTEM"
"Server16","8/29/2020 12:00:00 AM","MSKB1004468","Security Update","NT AUTHORITY\SYSTEM"
"Server17","8/29/2020 12:00:00 AM","MSKB1220875","Security Update","NT AUTHORITY\SYSTEM"
"Server17","8/29/2020 12:00:00 AM","MSKB1467150","Security Update","NT AUTHORITY\SYSTEM"
"Server18","8/29/2020 12:00:00 AM","MSKB2086813","Update","NT AUTHORITY\SYSTEM"
"Server18","8/29/2020 12:00:00 AM","MSKB1814465","Security Update","NT AUTHORITY\SYSTEM"
"Server18","8/29/2020 12:00:00 AM","MSKB9131176","Update","NT AUTHORITY\SYSTEM"
"Server19","8/29/2020 12:00:00 AM","MSKB1290227","Security Update","NT AUTHORITY\SYSTEM"
"Server19","8/29/2020 12:00:00 AM","MSKB6775527","Security Update","NT AUTHORITY\SYSTEM"
"Server19","8/29/2020 12:00:00 AM","MSKB5106299","Update","NT AUTHORITY\SYSTEM"
"Server19","8/29/2020 12:00:00 AM","MSKB3540999","Security Update","NT AUTHORITY\SYSTEM"
"Server21","8/29/2020 12:00:00 AM","MSKB1173863","Security Update","NT AUTHORITY\SYSTEM"
"Server22","8/29/2020 12:00:00 AM","MSKB1435357","Security Update","NT AUTHORITY\SYSTEM"
"Server23","8/29/2020 12:00:00 AM","MSKB5866349","Update","NT AUTHORITY\SYSTEM"
"Server25","8/29/2020 12:00:00 AM","MSKB5800745","Update","NT AUTHORITY\SYSTEM"
"Server27","8/29/2020 12:00:00 AM","MSKB6533403","Update","NT AUTHORITY\SYSTEM"
"Server28","8/29/2020 12:00:00 AM","MSKB7159310","Update","NT AUTHORITY\SYSTEM"
"Server29","8/29/2020 12:00:00 AM","MSKB5429502","Security Update","NT AUTHORITY\SYSTEM"
"Server29","8/29/2020 12:00:00 AM","MSKB2903348","Security Update","NT AUTHORITY\SYSTEM"
"Server29","8/29/2020 12:00:00 AM","MSKB8074445","Update","NT AUTHORITY\SYSTEM"
"Server30","8/29/2020 12:00:00 AM","MSKB8142752","Update","NT AUTHORITY\SYSTEM"
"Server30","8/29/2020 12:00:00 AM","MSKB3318920","Security Update","NT AUTHORITY\SYSTEM"
"Server31","8/29/2020 12:00:00 AM","MSKB4626474","Security Update","NT AUTHORITY\SYSTEM"
"Server32","8/29/2020 12:00:00 AM","MSKB2164598","Security Update","NT AUTHORITY\SYSTEM"
"Server32","8/29/2020 12:00:00 AM","MSKB1963862","Security Update","NT AUTHORITY\SYSTEM"
"Server33","8/29/2020 12:00:00 AM","MSKB7737946","Security Update","NT AUTHORITY\SYSTEM"
"Server33","8/29/2020 12:00:00 AM","MSKB4389506","Update","NT AUTHORITY\SYSTEM"
"Server33","8/29/2020 12:00:00 AM","MSKB5739520","Security Update","NT AUTHORITY\SYSTEM"
"Server33","8/29/2020 12:00:00 AM","MSKB6776476","Security Update","NT AUTHORITY\SYSTEM"
"Server34","8/29/2020 12:00:00 AM","MSKB8710747","Security Update","NT AUTHORITY\SYSTEM"
"Server34","8/29/2020 12:00:00 AM","MSKB2772771","Security Update","NT AUTHORITY\SYSTEM"
"Server34","8/29/2020 12:00:00 AM","MSKB7519567","Security Update","NT AUTHORITY\SYSTEM"
"Server35","8/29/2020 12:00:00 AM","MSKB7511579","Security Update","NT AUTHORITY\SYSTEM"
"Server35","8/29/2020 12:00:00 AM","MSKB6968416","Update","NT AUTHORITY\SYSTEM"
"Server37","8/29/2020 12:00:00 AM","MSKB6749419","Security Update","NT AUTHORITY\SYSTEM"
"Server37","8/29/2020 12:00:00 AM","MSKB1121347","Security Update","NT AUTHORITY\SYSTEM"
"Server38","8/29/2020 12:00:00 AM","MSKB8822196","Update","NT AUTHORITY\SYSTEM"
"Server38","8/29/2020 12:00:00 AM","MSKB8997672","Update","NT AUTHORITY\SYSTEM"
"Server40","8/29/2020 12:00:00 AM","MSKB6871786","Update","NT AUTHORITY\SYSTEM"
"Server40","8/29/2020 12:00:00 AM","MSKB7865310","Update","NT AUTHORITY\SYSTEM"
"Server41","8/29/2020 12:00:00 AM","MSKB9665891","Update","NT AUTHORITY\SYSTEM"
"Server42","8/29/2020 12:00:00 AM","MSKB2796461","Security Update","NT AUTHORITY\SYSTEM"
"Server42","8/29/2020 12:00:00 AM","MSKB1590020","Security Update","NT AUTHORITY\SYSTEM"
"Server42","8/29/2020 12:00:00 AM","MSKB3195666","Update","NT AUTHORITY\SYSTEM"
"Server42","8/29/2020 12:00:00 AM","MSKB3281095","Update","NT AUTHORITY\SYSTEM"
"Server44","8/29/2020 12:00:00 AM","MSKB7275812","Update","NT AUTHORITY\SYSTEM"
"Server44","8/29/2020 12:00:00 AM","MSKB8268332","Security Update","NT AUTHORITY\SYSTEM"
"Server45","8/29/2020 12:00:00 AM","MSKB7106103","Update","NT AUTHORITY\SYSTEM"
"Server45","8/29/2020 12:00:00 AM","MSKB1441229","Update","NT AUTHORITY\SYSTEM"
"Server46","8/29/2020 12:00:00 AM","MSKB3140994","Security Update","NT AUTHORITY\SYSTEM"
"Server46","8/29/2020 12:00:00 AM","MSKB9021568","Security Update","NT AUTHORITY\SYSTEM"
"Server48","8/29/2020 12:00:00 AM","MSKB4118768","Security Update","NT AUTHORITY\SYSTEM"
"Server48","8/29/2020 12:00:00 AM","MSKB2138055","Security Update","NT AUTHORITY\SYSTEM"
"Server48","8/29/2020 12:00:00 AM","MSKB6672034","Update","NT AUTHORITY\SYSTEM"
"Server48","8/29/2020 12:00:00 AM","MSKB7609493","Security Update","NT AUTHORITY\SYSTEM"
"Server49","8/29/2020 12:00:00 AM","MSKB4594660","Update","NT AUTHORITY\SYSTEM"
"Server50","8/29/2020 12:00:00 AM","MSKB7177239","Update","NT AUTHORITY\SYSTEM"
"Server50","8/29/2020 12:00:00 AM","MSKB5557164","Update","NT AUTHORITY\SYSTEM"
"Server50","8/29/2020 12:00:00 AM","MSKB8490819","Update","NT AUTHORITY\SYSTEM"
"Server50","8/29/2020 12:00:00 AM","MSKB1894044","Update","NT AUTHORITY\SYSTEM"
"Server51","8/29/2020 12:00:00 AM","MSKB6784535","Update","NT AUTHORITY\SYSTEM"
"Server51","8/29/2020 12:00:00 AM","MSKB7312086","Security Update","NT AUTHORITY\SYSTEM"
"Server51","8/29/2020 12:00:00 AM","MSKB1478987","Security Update","NT AUTHORITY\SYSTEM"
"Server51","8/29/2020 12:00:00 AM","MSKB2638842","Update","NT AUTHORITY\SYSTEM"
"Server53","8/29/2020 12:00:00 AM","MSKB9838483","Update","NT AUTHORITY\SYSTEM"
"Server53","8/29/2020 12:00:00 AM","MSKB5680300","Update","NT AUTHORITY\SYSTEM"
"Server55","8/29/2020 12:00:00 AM","MSKB8922003","Update","NT AUTHORITY\SYSTEM"
"Server55","8/29/2020 12:00:00 AM","MSKB2173645","Update","NT AUTHORITY\SYSTEM"
"Server56","8/29/2020 12:00:00 AM","MSKB8839656","Security Update","NT AUTHORITY\SYSTEM"
"Server56","8/29/2020 12:00:00 AM","MSKB9190766","Update","NT AUTHORITY\SYSTEM"
"Server57","8/29/2020 12:00:00 AM","MSKB8496679","Security Update","NT AUTHORITY\SYSTEM"
"Server57","8/29/2020 12:00:00 AM","MSKB2580370","Update","NT AUTHORITY\SYSTEM"
"Server57","8/29/2020 12:00:00 AM","MSKB6574857","Security Update","NT AUTHORITY\SYSTEM"
"Server57","8/29/2020 12:00:00 AM","MSKB5485570","Update","NT AUTHORITY\SYSTEM"
"Server59","8/29/2020 12:00:00 AM","MSKB2429266","Security Update","NT AUTHORITY\SYSTEM"
"Server59","8/29/2020 12:00:00 AM","MSKB9395583","Update","NT AUTHORITY\SYSTEM"
"Server60","8/29/2020 12:00:00 AM","MSKB6867852","Security Update","NT AUTHORITY\SYSTEM"
"Server60","8/29/2020 12:00:00 AM","MSKB8631728","Update","NT AUTHORITY\SYSTEM"
"Server60","8/29/2020 12:00:00 AM","MSKB8158413","Security Update","NT AUTHORITY\SYSTEM"
"Server63","8/29/2020 12:00:00 AM","MSKB4365180","Security Update","NT AUTHORITY\SYSTEM"
"Server63","8/29/2020 12:00:00 AM","MSKB6103445","Update","NT AUTHORITY\SYSTEM"
"Server63","8/29/2020 12:00:00 AM","MSKB3359949","Security Update","NT AUTHORITY\SYSTEM"
"Server66","8/29/2020 12:00:00 AM","MSKB2683260","Update","NT AUTHORITY\SYSTEM"
"Server67","8/29/2020 12:00:00 AM","MSKB8721234","Security Update","NT AUTHORITY\SYSTEM"
"Server68","8/29/2020 12:00:00 AM","MSKB5080114","Security Update","NT AUTHORITY\SYSTEM"
"Server69","8/29/2020 12:00:00 AM","MSKB7918610","Update","NT AUTHORITY\SYSTEM"
"Server69","8/29/2020 12:00:00 AM","MSKB5619956","Security Update","NT AUTHORITY\SYSTEM"
"Server69","8/29/2020 12:00:00 AM","MSKB7367370","Security Update","NT AUTHORITY\SYSTEM"
"Server70","8/29/2020 12:00:00 AM","MSKB3713222","Security Update","NT AUTHORITY\SYSTEM"
"Server70","8/29/2020 12:00:00 AM","MSKB5882349","Update","NT AUTHORITY\SYSTEM"
"Server70","8/29/2020 12:00:00 AM","MSKB6309086","Security Update","NT AUTHORITY\SYSTEM"
"Server70","8/29/2020 12:00:00 AM","MSKB4094038","Security Update","NT AUTHORITY\SYSTEM"
"Server71","8/29/2020 12:00:00 AM","MSKB1595658","Security Update","NT AUTHORITY\SYSTEM"
"Server73","8/29/2020 12:00:00 AM","MSKB1916055","Security Update","NT AUTHORITY\SYSTEM"
"Server73","8/29/2020 12:00:00 AM","MSKB6767833","Security Update","NT AUTHORITY\SYSTEM"
"Server73","8/29/2020 12:00:00 AM","MSKB2069745","Security Update","NT AUTHORITY\SYSTEM"
"Server73","8/29/2020 12:00:00 AM","MSKB3201849","Update","NT AUTHORITY\SYSTEM"
"Server74","8/29/2020 12:00:00 AM","MSKB9444280","Update","NT AUTHORITY\SYSTEM"
"Server75","8/29/2020 12:00:00 AM","MSKB7492947","Update","NT AUTHORITY\SYSTEM"
"Server75","8/29/2020 12:00:00 AM","MSKB7162898","Security Update","NT AUTHORITY\SYSTEM"
"Server76","8/29/2020 12:00:00 AM","MSKB1478397","Update","NT AUTHORITY\SYSTEM"
"Server77","8/29/2020 12:00:00 AM","MSKB2670208","Update","NT AUTHORITY\SYSTEM"
"Server77","8/29/2020 12:00:00 AM","MSKB4308743","Update","NT AUTHORITY\SYSTEM"
"Server77","8/29/2020 12:00:00 AM","MSKB9180072","Security Update","NT AUTHORITY\SYSTEM"
"Server79","8/29/2020 12:00:00 AM","MSKB7489243","Update","NT AUTHORITY\SYSTEM"
"Server79","8/29/2020 12:00:00 AM","MSKB9095040","Security Update","NT AUTHORITY\SYSTEM"
"Server81","8/29/2020 12:00:00 AM","MSKB2789815","Update","NT AUTHORITY\SYSTEM"
"Server81","8/29/2020 12:00:00 AM","MSKB6022059","Security Update","NT AUTHORITY\SYSTEM"
"Server81","8/29/2020 12:00:00 AM","MSKB5618483","Security Update","NT AUTHORITY\SYSTEM"
"Server81","8/29/2020 12:00:00 AM","MSKB5469941","Security Update","NT AUTHORITY\SYSTEM"
"Server82","8/29/2020 12:00:00 AM","MSKB7149010","Security Update","NT AUTHORITY\SYSTEM"
"Server82","8/29/2020 12:00:00 AM","MSKB7212388","Update","NT AUTHORITY\SYSTEM"
"Server82","8/29/2020 12:00:00 AM","MSKB9487522","Security Update","NT AUTHORITY\SYSTEM"
"Server83","8/29/2020 12:00:00 AM","MSKB1147477","Security Update","NT AUTHORITY\SYSTEM"
"Server83","8/29/2020 12:00:00 AM","MSKB6130261","Update","NT AUTHORITY\SYSTEM"
"Server83","8/29/2020 12:00:00 AM","MSKB4291092","Security Update","NT AUTHORITY\SYSTEM"
"Server84","8/29/2020 12:00:00 AM","MSKB9308092","Update","NT AUTHORITY\SYSTEM"
"Server86","8/29/2020 12:00:00 AM","MSKB1504678","Security Update","NT AUTHORITY\SYSTEM"
"Server87","8/29/2020 12:00:00 AM","MSKB4785943","Update","NT AUTHORITY\SYSTEM"
"Server87","8/29/2020 12:00:00 AM","MSKB3960411","Security Update","NT AUTHORITY\SYSTEM"
"Server87","8/29/2020 12:00:00 AM","MSKB4225215","Security Update","NT AUTHORITY\SYSTEM"
"Server87","8/29/2020 12:00:00 AM","MSKB6848887","Security Update","NT AUTHORITY\SYSTEM"
"Server88","8/29/2020 12:00:00 AM","MSKB3779636","Security Update","NT AUTHORITY\SYSTEM"
"Server90","8/29/2020 12:00:00 AM","MSKB9171219","Update","NT AUTHORITY\SYSTEM"
"Server90","8/29/2020 12:00:00 AM","MSKB7075072","Security Update","NT AUTHORITY\SYSTEM"
"Server90","8/29/2020 12:00:00 AM","MSKB9449534","Update","NT AUTHORITY\SYSTEM"
"Server92","8/29/2020 12:00:00 AM","MSKB7972781","Update","NT AUTHORITY\SYSTEM"
"Server92","8/29/2020 12:00:00 AM","MSKB5384378","Update","NT AUTHORITY\SYSTEM"
"Server92","8/29/2020 12:00:00 AM","MSKB2017498","Update","NT AUTHORITY\SYSTEM"
"Server93","8/29/2020 12:00:00 AM","MSKB6827328","Security Update","NT AUTHORITY\SYSTEM"
"Server93","8/29/2020 12:00:00 AM","MSKB8429724","Security Update","NT AUTHORITY\SYSTEM"
"Server94","8/29/2020 12:00:00 AM","MSKB3681757","Security Update","NT AUTHORITY\SYSTEM"
"Server94","8/29/2020 12:00:00 AM","MSKB6069249","Security Update","NT AUTHORITY\SYSTEM"
"Server95","8/29/2020 12:00:00 AM","MSKB7377155","Update","NT AUTHORITY\SYSTEM"
"Server95","8/29/2020 12:00:00 AM","MSKB2608066","Security Update","NT AUTHORITY\SYSTEM"
"Server95","8/29/2020 12:00:00 AM","MSKB9719200","Security Update","NT AUTHORITY\SYSTEM"
"Server96","8/29/2020 12:00:00 AM","MSKB9487507","Security Update","NT AUTHORITY\SYSTEM"
"Server96","8/29/2020 12:00:00 AM","MSKB7861793","Update","NT AUTHORITY\SYSTEM"
"Server96","8/29/2020 12:00:00 AM","MSKB2289113","Security Update","NT AUTHORITY\SYSTEM"
"Server98","8/29/2020 12:00:00 AM","MSKB3959490","Update","NT AUTHORITY\SYSTEM"
"Server98","8/29/2020 12:00:00 AM","MSKB6138383","Update","NT AUTHORITY\SYSTEM"
"Server99","8/29/2020 12:00:00 AM","MSKB7369805","Update","NT AUTHORITY\SYSTEM"
"Server2","9/5/2020 12:00:00 AM","MSKB8962893","Update","NT AUTHORITY\SYSTEM"
"Server2","9/5/2020 12:00:00 AM","MSKB9106339","Security Update","NT AUTHORITY\SYSTEM"
"Server3","9/5/2020 12:00:00 AM","MSKB4530819","Update","NT AUTHORITY\SYSTEM"
"Server3","9/5/2020 12:00:00 AM","MSKB9246140","Update","NT AUTHORITY\SYSTEM"
"Server4","9/5/2020 12:00:00 AM","MSKB9956943","Update","NT AUTHORITY\SYSTEM"
"Server4","9/5/2020 12:00:00 AM","MSKB3085716","Update","NT AUTHORITY\SYSTEM"
"Server4","9/5/2020 12:00:00 AM","MSKB3463044","Security Update","NT AUTHORITY\SYSTEM"
"Server4","9/5/2020 12:00:00 AM","MSKB9515928","Security Update","NT AUTHORITY\SYSTEM"
"Server5","9/5/2020 12:00:00 AM","MSKB9309840","Update","NT AUTHORITY\SYSTEM"
"Server5","9/5/2020 12:00:00 AM","MSKB4782643","Security Update","NT AUTHORITY\SYSTEM"
"Server6","9/5/2020 12:00:00 AM","MSKB5056722","Update","NT AUTHORITY\SYSTEM"
"Server6","9/5/2020 12:00:00 AM","MSKB8371222","Security Update","NT AUTHORITY\SYSTEM"
"Server6","9/5/2020 12:00:00 AM","MSKB3543620","Update","NT AUTHORITY\SYSTEM"
"Server6","9/5/2020 12:00:00 AM","MSKB6538777","Security Update","NT AUTHORITY\SYSTEM"
"Server7","9/5/2020 12:00:00 AM","MSKB2854560","Security Update","NT AUTHORITY\SYSTEM"
"Server7","9/5/2020 12:00:00 AM","MSKB8253382","Security Update","NT AUTHORITY\SYSTEM"
"Server7","9/5/2020 12:00:00 AM","MSKB4461386","Update","NT AUTHORITY\SYSTEM"
"Server8","9/5/2020 12:00:00 AM","MSKB1479079","Security Update","NT AUTHORITY\SYSTEM"
"Server8","9/5/2020 12:00:00 AM","MSKB8805956","Update","NT AUTHORITY\SYSTEM"
"Server9","9/5/2020 12:00:00 AM","MSKB7311263","Update","NT AUTHORITY\SYSTEM"
"Server10","9/5/2020 12:00:00 AM","MSKB3532786","Security Update","NT AUTHORITY\SYSTEM"
"Server10","9/5/2020 12:00:00 AM","MSKB7384354","Update","NT AUTHORITY\SYSTEM"
"Server10","9/5/2020 12:00:00 AM","MSKB8153529","Update","NT AUTHORITY\SYSTEM"
"Server11","9/5/2020 12:00:00 AM","MSKB8272008","Security Update","NT AUTHORITY\SYSTEM"
"Server11","9/5/2020 12:00:00 AM","MSKB2741896","Security Update","NT AUTHORITY\SYSTEM"
"Server11","9/5/2020 12:00:00 AM","MSKB6032099","Security Update","NT AUTHORITY\SYSTEM"
