"Source","DateOffset","HotFixID","Description","InstalledBy"
"Server22","-28","MSKB9802989","Update","NT AUTHORITY\SYSTEM"
"Server22","-28","MSKB9536073","Security Update","NT AUTHORITY\SYSTEM"
"Server22","-28","MSKB9905882","Update","NT AUTHORITY\SYSTEM"
"Server22","-28","MSKB4795356","Update","NT AUTHORITY\SYSTEM"
"Server22","-28","MSKB6028015","Update","NT AUTHORITY\SYSTEM"
"Server23","-28","MSKB3080927","Security Update","NT AUTHORITY\SYSTEM"
"Server24","-28","MSKB3055003","Security Update","NT AUTHORITY\SYSTEM"
"Server24","-28","MSKB6403487","Security Update","NT AUTHORITY\SYSTEM"
"Server24","-28","MSKB7729784","Update","NT AUTHORITY\SYSTEM"
"Server24","-28","MSKB8233713","Update","NT AUTHORITY\SYSTEM"
"Server24","-28","MSKB2829976","Security Update","NT AUTHORITY\SYSTEM"
"Server24","-28","MSKB4277210","Update","NT AUTHORITY\SYSTEM"
"Server24","-28","MSKB9870291","Security Update","NT AUTHORITY\SYSTEM"
"Server26","-28","MSKB8114786","Update","NT AUTHORITY\SYSTEM"
"Server27","-28","MSKB2133516","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-28","MSKB7905243","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-28","MSKB9465787","Security Update","NT AUTHORITY\SYSTEM"
"Server28","-28","MSKB2976289","Security Update","NT AUTHORITY\SYSTEM"
"Server28","-28","MSKB5725112","Update","NT AUTHORITY\SYSTEM"
"Server28","-28","MSKB1642008","Security Update","NT AUTHORITY\SYSTEM"
"Server28","-28","MSKB1887305","Security Update","NT AUTHORITY\SYSTEM"
"Server29","-28","MSKB4642321","Security Update","NT AUTHORITY\SYSTEM"
"Server29","-28","MSKB1719816","Update","NT AUTHORITY\SYSTEM"
"Server29","-28","MSKB1205856","Update","NT AUTHORITY\SYSTEM"
"Server29","-28","MSKB6938046","Update","NT AUTHORITY\SYSTEM"
"Server29","-28","MSKB9028145","Update","NT AUTHORITY\SYSTEM"
"Server29","-28","MSKB4486535","Update","NT AUTHORITY\SYSTEM"
"Server29","-28","MSKB2306440","Security Update","NT AUTHORITY\SYSTEM"
"Server31","-28","MSKB1005201","Update","NT AUTHORITY\SYSTEM"
"Server32","-28","MSKB3128220","Update","NT AUTHORITY\SYSTEM"
"Server32","-28","MSKB8832895","Security Update","NT AUTHORITY\SYSTEM"
"Server32","-28","MSKB1791454","Security Update","NT AUTHORITY\SYSTEM"
"Server32","-28","MSKB1385974","Security Update","NT AUTHORITY\SYSTEM"
"Server32","-28","MSKB5101060","Update","NT AUTHORITY\SYSTEM"
"Server32","-28","MSKB7000687","Security Update","NT AUTHORITY\SYSTEM"
"Server35","-28","MSKB5658836","Update","NT AUTHORITY\SYSTEM"
"Server35","-28","MSKB3681171","Update","NT AUTHORITY\SYSTEM"
"Server35","-28","MSKB3331392","Update","NT AUTHORITY\SYSTEM"
"Server35","-28","MSKB6179243","Security Update","NT AUTHORITY\SYSTEM"
"Server35","-28","MSKB3520742","Security Update","NT AUTHORITY\SYSTEM"
"Server37","-28","MSKB5939290","Security Update","NT AUTHORITY\SYSTEM"
"Server37","-28","MSKB4478185","Update","NT AUTHORITY\SYSTEM"
"Server37","-28","MSKB8430607","Update","NT AUTHORITY\SYSTEM"
"Server37","-28","MSKB4536897","Security Update","NT AUTHORITY\SYSTEM"
"Server37","-28","MSKB4307469","Update","NT AUTHORITY\SYSTEM"
"Server38","-28","MSKB3969961","Update","NT AUTHORITY\SYSTEM"
"Server38","-28","MSKB5817418","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-28","MSKB8125284","Security Update","NT AUTHORITY\SYSTEM"
"Server38","-28","MSKB9407473","Update","NT AUTHORITY\SYSTEM"
"Server39","-28","MSKB4570845","Security Update","NT AUTHORITY\SYSTEM"
"Server39","-28","MSKB2909243","Update","NT AUTHORITY\SYSTEM"
"Server40","-28","MSKB1695136","Security Update","NT AUTHORITY\SYSTEM"
"Server40","-28","MSKB8304748","Update","NT AUTHORITY\SYSTEM"
"Server40","-28","MSKB4851980","Update","NT AUTHORITY\SYSTEM"
"Server40","-28","MSKB1454652","Update","NT AUTHORITY\SYSTEM"
"Server41","-28","MSKB4752890","Security Update","NT AUTHORITY\SYSTEM"
"Server41","-28","MSKB2840228","Update","NT AUTHORITY\SYSTEM"
"Server41","-28","MSKB6897485","Security Update","NT AUTHORITY\SYSTEM"
"Server41","-28","MSKB1574411","Update","NT AUTHORITY\SYSTEM"
"Server42","-28","MSKB4966214","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-28","MSKB3305944","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-28","MSKB9869153","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-28","MSKB3459413","Security Update","NT AUTHORITY\SYSTEM"
"Server42","-28","MSKB5373069","Security Update","NT AUTHORITY\SYSTEM"
"Server44","-28","MSKB1015134","Update","NT AUTHORITY\SYSTEM"
"Server44","-28","MSKB8125408","Security Update","NT AUTHORITY\SYSTEM"
"Server44","-28","MSKB8832629","Update","NT AUTHORITY\SYSTEM"
"Server46","-28","MSKB3404576","Security Update","NT AUTHORITY\SYSTEM"
"Server46","-28","MSKB1737652","Update","NT AUTHORITY\SYSTEM"
"Server46","-28","MSKB7722715","Update","NT AUTHORITY\SYSTEM"
"Server46","-28","MSKB5172850","Security Update","NT AUTHORITY\SYSTEM"
"Server46","-28","MSKB4779027","Update","NT AUTHORITY\SYSTEM"
"Server48","-28","MSKB5712523","Update","NT AUTHORITY\SYSTEM"
"Server48","-28","MSKB6751180","Update","NT AUTHORITY\SYSTEM"
"Server48","-28","MSKB2215900","Update","NT AUTHORITY\SYSTEM"
"Server48","-28","MSKB3584013","Update","NT AUTHORITY\SYSTEM"
"Server48","-28","MSKB7980195","Security Update","NT AUTHORITY\SYSTEM"
"Server48","-28","MSKB1396710","Security Update","NT AUTHORITY\SYSTEM"
"Server48","-28","MSKB5527095","Update","NT AUTHORITY\SYSTEM"
"Server49","-28","MSKB1314035","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-28","MSKB3770086","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-28","MSKB3219810","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-28","MSKB9433128","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-28","MSKB2974088","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-28","MSKB2357456","Security Update","NT AUTHORITY\SYSTEM"
"Server53","-28","MSKB8589496","Update","NT AUTHORITY\SYSTEM"
"Server53","-28","MSKB9171117","Security Update","NT AUTHORITY\SYSTEM"
"Server53","-28","MSKB4345060","Security Update","NT AUTHORITY\SYSTEM"
"Server53","-28","MSKB7733371","Update","NT AUTHORITY\SYSTEM"
"Server53","-28","MSKB4930618","Update","NT AUTHORITY\SYSTEM"
"Server54","-28","MSKB4383251","Update","NT AUTHORITY\SYSTEM"
"Server54","-28","MSKB5422283","Update","NT AUTHORITY\SYSTEM"
"Server56","-28","MSKB1357544","Update","NT AUTHORITY\SYSTEM"
"Server56","-28","MSKB8071200","Update","NT AUTHORITY\SYSTEM"
"Server57","-28","MSKB3152964","Security Update","NT AUTHORITY\SYSTEM"
"Server57","-28","MSKB4059660","Update","NT AUTHORITY\SYSTEM"
"Server57","-28","MSKB2223119","Security Update","NT AUTHORITY\SYSTEM"
"Server57","-28","MSKB7813224","Security Update","NT AUTHORITY\SYSTEM"
"Server57","-28","MSKB7177060","Update","NT AUTHORITY\SYSTEM"
"Server58","-28","MSKB3020552","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-28","MSKB5619884","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-28","MSKB5704225","Security Update","NT AUTHORITY\SYSTEM"
"Server58","-28","MSKB9218974","Update","NT AUTHORITY\SYSTEM"
"Server58","-28","MSKB5417926","Update","NT AUTHORITY\SYSTEM"
"Server59","-28","MSKB6784679","Security Update","NT AUTHORITY\SYSTEM"
"Server59","-28","MSKB3811477","Security Update","NT AUTHORITY\SYSTEM"
"Server59","-28","MSKB6210287","Update","NT AUTHORITY\SYSTEM"
"Server61","-28","MSKB4860918","Update","NT AUTHORITY\SYSTEM"
"Server61","-28","MSKB9527239","Update","NT AUTHORITY\SYSTEM"
"Server61","-28","MSKB1331336","Security Update","NT AUTHORITY\SYSTEM"
"Server61","-28","MSKB5124569","Security Update","NT AUTHORITY\SYSTEM"
"Server62","-28","MSKB8016758","Update","NT AUTHORITY\SYSTEM"
"Server62","-28","MSKB8633866","Security Update","NT AUTHORITY\SYSTEM"
"Server62","-28","MSKB6542757","Security Update","NT AUTHORITY\SYSTEM"
"Server62","-28","MSKB4750155","Update","NT AUTHORITY\SYSTEM"
"Server62","-28","MSKB8939131","Security Update","NT AUTHORITY\SYSTEM"
"Server65","-28","MSKB2227381","Security Update","NT AUTHORITY\SYSTEM"
"Server65","-28","MSKB4988548","Update","NT AUTHORITY\SYSTEM"
"Server65","-28","MSKB4035057","Update","NT AUTHORITY\SYSTEM"
"Server65","-28","MSKB3052493","Update","NT AUTHORITY\SYSTEM"
"Server65","-28","MSKB1805232","Security Update","NT AUTHORITY\SYSTEM"
"Server66","-28","MSKB8758130","Update","NT AUTHORITY\SYSTEM"
"Server66","-28","MSKB8472372","Security Update","NT AUTHORITY\SYSTEM"
"Server67","-28","MSKB9593372","Update","NT AUTHORITY\SYSTEM"
"Server68","-28","MSKB4204264","Update","NT AUTHORITY\SYSTEM"
"Server68","-28","MSKB5428569","Security Update","NT AUTHORITY\SYSTEM"
"Server68","-28","MSKB1039677","Security Update","NT AUTHORITY\SYSTEM"
"Server68","-28","MSKB5833744","Security Update","NT AUTHORITY\SYSTEM"
"Server70","-28","MSKB8583512","Security Update","NT AUTHORITY\SYSTEM"
"Server71","-28","MSKB5539422","Security Update","NT AUTHORITY\SYSTEM"
"Server71","-28","MSKB2208831","Security Update","NT AUTHORITY\SYSTEM"
"Server71","-28","MSKB5119980","Update","NT AUTHORITY\SYSTEM"
"Server72","-28","MSKB3561343","Update","NT AUTHORITY\SYSTEM"
"Server72","-28","MSKB8139189","Update","NT AUTHORITY\SYSTEM"
"Server72","-28","MSKB8874151","Update","NT AUTHORITY\SYSTEM"
"Server73","-28","MSKB9419339","Update","NT AUTHORITY\SYSTEM"
"Server73","-28","MSKB3405141","Security Update","NT AUTHORITY\SYSTEM"
"Server74","-28","MSKB5737707","Update","NT AUTHORITY\SYSTEM"
"Server74","-28","MSKB9802441","Update","NT AUTHORITY\SYSTEM"
"Server74","-28","MSKB2613334","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-28","MSKB7790447","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-28","MSKB5125640","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-28","MSKB6742249","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-28","MSKB5976686","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-28","MSKB7024908","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-28","MSKB2078394","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-28","MSKB3765847","Update","NT AUTHORITY\SYSTEM"
"Server76","-28","MSKB9956727","Update","NT AUTHORITY\SYSTEM"
"Server76","-28","MSKB8031942","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-28","MSKB9168920","Update","NT AUTHORITY\SYSTEM"
"Server78","-28","MSKB2916579","Update","NT AUTHORITY\SYSTEM"
"Server78","-28","MSKB9308480","Security Update","NT AUTHORITY\SYSTEM"
"Server78","-28","MSKB3221800","Update","NT AUTHORITY\SYSTEM"
"Server80","-28","MSKB8657327","Update","NT AUTHORITY\SYSTEM"
"Server80","-28","MSKB3963909","Update","NT AUTHORITY\SYSTEM"
"Server80","-28","MSKB8494930","Update","NT AUTHORITY\SYSTEM"
"Server80","-28","MSKB8545009","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-28","MSKB9196315","Update","NT AUTHORITY\SYSTEM"
"Server80","-28","MSKB2017320","Update","NT AUTHORITY\SYSTEM"
"Server80","-28","MSKB9486395","Security Update","NT AUTHORITY\SYSTEM"
"Server82","-28","MSKB9806929","Update","NT AUTHORITY\SYSTEM"
"Server82","-28","MSKB2066398","Update","NT AUTHORITY\SYSTEM"
"Server82","-28","MSKB1105736","Security Update","NT AUTHORITY\SYSTEM"
"Server82","-28","MSKB5290443","Security Update","NT AUTHORITY\SYSTEM"
"Server83","-28","MSKB7857253","Update","NT AUTHORITY\SYSTEM"
"Server84","-28","MSKB7483509","Security Update","NT AUTHORITY\SYSTEM"
"Server84","-28","MSKB6547035","Update","NT AUTHORITY\SYSTEM"
"Server84","-28","MSKB7467732","Update","NT AUTHORITY\SYSTEM"
"Server84","-28","MSKB9719584","Update","NT AUTHORITY\SYSTEM"
"Server84","-28","MSKB2179765","Security Update","NT AUTHORITY\SYSTEM"
"Server85","-28","MSKB8203984","Security Update","NT AUTHORITY\SYSTEM"
"Server85","-28","MSKB5473622","Security Update","NT AUTHORITY\SYSTEM"
"Server85","-28","MSKB1633186","Update","NT AUTHORITY\SYSTEM"
"Server85","-28","MSKB1193254","Update","NT AUTHORITY\SYSTEM"
"Server85","-28","MSKB4908764","Update","NT AUTHORITY\SYSTEM"
"Server85","-28","MSKB9076595","Security Update","NT AUTHORITY\SYSTEM"
"Server85","-28","MSKB9741640","Update","NT AUTHORITY\SYSTEM"
"Server86","-28","MSKB7909705","Update","NT AUTHORITY\SYSTEM"
"Server86","-28","MSKB2483356","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-28","MSKB1549913","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-28","MSKB1783729","Update","NT AUTHORITY\SYSTEM"
"Server87","-28","MSKB8440366","Security Update","NT AUTHORITY\SYSTEM"
"Server87","-28","MSKB9069865","Update","NT AUTHORITY\SYSTEM"
"Server87","-28","MSKB1410681","Security Update","NT AUTHORITY\SYSTEM"
"Server87","-28","MSKB7356440","Security Update","NT AUTHORITY\SYSTEM"
"Server87","-28","MSKB1013479","Security Update","NT AUTHORITY\SYSTEM"
"Server87","-28","MSKB5632009","Security Update","NT AUTHORITY\SYSTEM"
"Server87","-28","MSKB3861320","Update","NT AUTHORITY\SYSTEM"
"Server88","-28","MSKB8239840","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-28","MSKB1846331","Update","NT AUTHORITY\SYSTEM"
"Server88","-28","MSKB7600412","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-28","MSKB9500038","Update","NT AUTHORITY\SYSTEM"
"Server89","-28","MSKB2763028","Update","NT AUTHORITY\SYSTEM"
"Server89","-28","MSKB4466589","Update","NT AUTHORITY\SYSTEM"
"Server89","-28","MSKB3623275","Security Update","NT AUTHORITY\SYSTEM"
"Server89","-28","MSKB8391625","Update","NT AUTHORITY\SYSTEM"
"Server89","-28","MSKB9904645","Security Update","NT AUTHORITY\SYSTEM"
"Server90","-28","MSKB4902153","Security Update","NT AUTHORITY\SYSTEM"
"Server90","-28","MSKB5961816","Security Update","NT AUTHORITY\SYSTEM"
"Server90","-28","MSKB2852717","Security Update","NT AUTHORITY\SYSTEM"
"Server90","-28","MSKB9273920","Update","NT AUTHORITY\SYSTEM"
"Server90","-28","MSKB8290491","Security Update","NT AUTHORITY\SYSTEM"
"Server90","-28","MSKB9228842","Update","NT AUTHORITY\SYSTEM"
"Server90","-28","MSKB3624761","Security Update","NT AUTHORITY\SYSTEM"
"Server91","-28","MSKB6308971","Update","NT AUTHORITY\SYSTEM"
"Server91","-28","MSKB7182642","Update","NT AUTHORITY\SYSTEM"
"Server91","-28","MSKB6796739","Update","NT AUTHORITY\SYSTEM"
"Server92","-28","MSKB4096708","Security Update","NT AUTHORITY\SYSTEM"
"Server92","-28","MSKB8365989","Security Update","NT AUTHORITY\SYSTEM"
"Server93","-28","MSKB4308343","Update","NT AUTHORITY\SYSTEM"
"Server93","-28","MSKB9652736","Security Update","NT AUTHORITY\SYSTEM"
"Server93","-28","MSKB6468175","Security Update","NT AUTHORITY\SYSTEM"
"Server93","-28","MSKB6973883","Security Update","NT AUTHORITY\SYSTEM"
"Server93","-28","MSKB8407678","Update","NT AUTHORITY\SYSTEM"
"Server93","-28","MSKB4893235","Security Update","NT AUTHORITY\SYSTEM"
"Server94","-28","MSKB8399714","Security Update","NT AUTHORITY\SYSTEM"
"Server94","-28","MSKB6443854","Update","NT AUTHORITY\SYSTEM"
"Server94","-28","MSKB4443299","Security Update","NT AUTHORITY\SYSTEM"
"Server94","-28","MSKB9983378","Update","NT AUTHORITY\SYSTEM"
"Server94","-28","MSKB3197053","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-28","MSKB2909260","Update","NT AUTHORITY\SYSTEM"
"Server95","-28","MSKB8481437","Update","NT AUTHORITY\SYSTEM"
"Server96","-28","MSKB5189852","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-28","MSKB6467237","Update","NT AUTHORITY\SYSTEM"
"Server98","-28","MSKB2816544","Update","NT AUTHORITY\SYSTEM"
"Server0","-21","MSKB5049018","Security Update","NT AUTHORITY\SYSTEM"
"Server0","-21","MSKB7056270","Security Update","NT AUTHORITY\SYSTEM"
"Server0","-21","MSKB7736892","Security Update","NT AUTHORITY\SYSTEM"
"Server1","-21","MSKB2008612","Security Update","NT AUTHORITY\SYSTEM"
"Server1","-21","MSKB1420034","Security Update","NT AUTHORITY\SYSTEM"
"Server1","-21","MSKB2535749","Security Update","NT AUTHORITY\SYSTEM"
"Server1","-21","MSKB4603724","Security Update","NT AUTHORITY\SYSTEM"
"Server2","-21","MSKB3223961","Security Update","NT AUTHORITY\SYSTEM"
"Server2","-21","MSKB7193534","Update","NT AUTHORITY\SYSTEM"
"Server2","-21","MSKB9983968","Update","NT AUTHORITY\SYSTEM"
"Server3","-21","MSKB1353645","Update","NT AUTHORITY\SYSTEM"
"Server3","-21","MSKB4108951","Update","NT AUTHORITY\SYSTEM"
"Server3","-21","MSKB2838808","Update","NT AUTHORITY\SYSTEM"
"Server3","-21","MSKB7249921","Update","NT AUTHORITY\SYSTEM"
"Server3","-21","MSKB2914043","Security Update","NT AUTHORITY\SYSTEM"
"Server3","-21","MSKB7614041","Security Update","NT AUTHORITY\SYSTEM"
"Server6","-21","MSKB9961931","Update","NT AUTHORITY\SYSTEM"
"Server6","-21","MSKB2280865","Update","NT AUTHORITY\SYSTEM"
"Server6","-21","MSKB2857290","Update","NT AUTHORITY\SYSTEM"
"Server6","-21","MSKB6526729","Update","NT AUTHORITY\SYSTEM"
"Server7","-21","MSKB6631922","Update","NT AUTHORITY\SYSTEM"
"Server7","-21","MSKB8178025","Security Update","NT AUTHORITY\SYSTEM"
"Server7","-21","MSKB4288649","Security Update","NT AUTHORITY\SYSTEM"
"Server7","-21","MSKB1637436","Security Update","NT AUTHORITY\SYSTEM"
"Server8","-21","MSKB4660265","Security Update","NT AUTHORITY\SYSTEM"
"Server9","-21","MSKB6534419","Update","NT AUTHORITY\SYSTEM"
"Server9","-21","MSKB1836708","Security Update","NT AUTHORITY\SYSTEM"
"Server10","-21","MSKB5052101","Update","NT AUTHORITY\SYSTEM"
"Server10","-21","MSKB1133194","Security Update","NT AUTHORITY\SYSTEM"
"Server10","-21","MSKB9579123","Update","NT AUTHORITY\SYSTEM"
"Server12","-21","MSKB2043387","Update","NT AUTHORITY\SYSTEM"
"Server12","-21","MSKB3547789","Update","NT AUTHORITY\SYSTEM"
"Server13","-21","MSKB9600305","Update","NT AUTHORITY\SYSTEM"
"Server13","-21","MSKB2137414","Update","NT AUTHORITY\SYSTEM"
"Server14","-21","MSKB2454255","Security Update","NT AUTHORITY\SYSTEM"
"Server14","-21","MSKB3061998","Update","NT AUTHORITY\SYSTEM"
"Server14","-21","MSKB2480192","Security Update","NT AUTHORITY\SYSTEM"
"Server15","-21","MSKB4227543","Update","NT AUTHORITY\SYSTEM"
"Server15","-21","MSKB7141921","Update","NT AUTHORITY\SYSTEM"
"Server16","-21","MSKB7096805","Update","NT AUTHORITY\SYSTEM"
"Server17","-21","MSKB4385749","Security Update","NT AUTHORITY\SYSTEM"
"Server18","-21","MSKB2537909","Update","NT AUTHORITY\SYSTEM"
"Server18","-21","MSKB2064587","Security Update","NT AUTHORITY\SYSTEM"
"Server19","-21","MSKB6801212","Update","NT AUTHORITY\SYSTEM"
"Server19","-21","MSKB9111843","Security Update","NT AUTHORITY\SYSTEM"
"Server19","-21","MSKB2220783","Security Update","NT AUTHORITY\SYSTEM"
"Server19","-21","MSKB5563308","Update","NT AUTHORITY\SYSTEM"
"Server19","-21","MSKB2727199","Update","NT AUTHORITY\SYSTEM"
"Server20","-21","MSKB2460049","Security Update","NT AUTHORITY\SYSTEM"
"Server20","-21","MSKB1802994","Security Update","NT AUTHORITY\SYSTEM"
"Server20","-21","MSKB8512796","Security Update","NT AUTHORITY\SYSTEM"
"Server20","-21","MSKB2563689","Update","NT AUTHORITY\SYSTEM"
"Server20","-21","MSKB9137353","Update","NT AUTHORITY\SYSTEM"
"Server22","-21","MSKB3235674","Update","NT AUTHORITY\SYSTEM"
"Server22","-21","MSKB8974432","Update","NT AUTHORITY\SYSTEM"
"Server23","-21","MSKB9929258","Security Update","NT AUTHORITY\SYSTEM"
"Server23","-21","MSKB4488871","Update","NT AUTHORITY\SYSTEM"
"Server23","-21","MSKB1432684","Update","NT AUTHORITY\SYSTEM"
"Server24","-21","MSKB8874101","Update","NT AUTHORITY\SYSTEM"
"Server24","-21","MSKB9606710","Update","NT AUTHORITY\SYSTEM"
"Server24","-21","MSKB1347804","Update","NT AUTHORITY\SYSTEM"
"Server24","-21","MSKB2201881","Security Update","NT AUTHORITY\SYSTEM"
"Server24","-21","MSKB7133398","Update","NT AUTHORITY\SYSTEM"
"Server25","-21","MSKB5728475","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-21","MSKB5476800","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-21","MSKB3593618","Update","NT AUTHORITY\SYSTEM"
"Server25","-21","MSKB7973865","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-21","MSKB2405303","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-21","MSKB1456803","Update","NT AUTHORITY\SYSTEM"
"Server26","-21","MSKB3157378","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-21","MSKB4645851","Update","NT AUTHORITY\SYSTEM"
"Server27","-21","MSKB6767866","Update","NT AUTHORITY\SYSTEM"
"Server27","-21","MSKB4451044","Update","NT AUTHORITY\SYSTEM"
"Server27","-21","MSKB9690537","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-21","MSKB7005564","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-21","MSKB9161333","Update","NT AUTHORITY\SYSTEM"
"Server27","-21","MSKB4766737","Update","NT AUTHORITY\SYSTEM"
"Server30","-21","MSKB2706252","Update","NT AUTHORITY\SYSTEM"
"Server30","-21","MSKB3407952","Security Update","NT AUTHORITY\SYSTEM"
"Server30","-21","MSKB1943864","Update","NT AUTHORITY\SYSTEM"
"Server30","-21","MSKB4956777","Update","NT AUTHORITY\SYSTEM"
"Server33","-21","MSKB8679358","Update","NT AUTHORITY\SYSTEM"
"Server33","-21","MSKB9521556","Update","NT AUTHORITY\SYSTEM"
"Server33","-21","MSKB1653218","Update","NT AUTHORITY\SYSTEM"
"Server33","-21","MSKB4426602","Security Update","NT AUTHORITY\SYSTEM"
"Server33","-21","MSKB6612695","Update","NT AUTHORITY\SYSTEM"
"Server33","-21","MSKB1540294","Security Update","NT AUTHORITY\SYSTEM"
